Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;Complain
1973;4;3;85844.0;0;0;62;938.0;19.0;820.2565973619579;25.0;95.0;38.0;1.0;6.0;6.0;7;2.0;0.0
1974;4;4;39190.0;1;0;91;68.0;8.0;18.0;19.0;8.0;12.0;2.0;2.0;1.0;4;5.0;0.0
1959;1;5;71367.0;0;0;24;227.0;23.0;389.0;42.0;21.0;75.0;1.0;4.0;5.0;7;2.0;0.0
1972;4;4;38578.0;1;1;2;38.0;4.0;22.0;3.0;3.0;3.0;3.0;3.0;0.0;3;8.0;0.0
1965;4;3;57236.0;1;1;22;105.0;0.0;9.0;2.0;1.0;4.0;3.0;2.0;1.0;4;3.0;0.0
1979;1;4;61825.0;0;1;56;162.0;50.0;100.0;55.0;30.0;27.0;1.0;4.0;2.0;8;4.0;0.0
1958;1;2;79803.0;0;1;54;574.0;8.0;216.0;21.0;16.0;33.0;1.0;4.0;3.0;5;1.0;0.0
1986;3;4;80910.0;0;0;71;160.0;80.0;369.0;67.0;39.0;41.0;1.0;3.0;3.0;8;1.0;0.0
1982;2;5;27590.0;1;0;38;6.0;0.0;5.0;0.0;0.0;1.0;1.0;1.0;0.0;2;7.0;0.0
1979;1;3;56775.0;0;1;62;614.0;35.0;160.0;58.0;35.0;35.0;2.0;5.0;8.0;10;5.0;0.0
1975;1;2;83829.0;0;0;78;897.0;146.6455714594779;430.0;186.0;150.299786191687;27.0;0.0;4.0;7.0;6;1.0;0.0
1979;3;3;54210.0;0;1;18;70.0;54.0;109.0;80.0;9.0;45.0;2.0;4.0;1.0;7;5.0;0.0
1986;1;3;38508.0;1;0;95;120.0;19.0;206.0;25.0;19.0;54.0;6.0;7.0;2.0;5;8.0;0.0
1970;1;5;53187.0;1;0;66;211.0;2.0;30.0;7.0;7.0;10.0;2.0;4.0;1.0;6;5.0;0.0
1972;1;3;30023.0;1;0;28;11.0;0.0;16.0;7.0;6.0;21.0;1.0;2.0;0.0;3;8.0;0.0
1960;4;4;76045.0;0;0;78;760.0;53.0;400.0;17.0;93.0;0.0;1.0;4.0;5.0;11;2.0;0.0
1952;4;3;50870.0;0;1;13;53.0;0.0;8.0;0.0;0.0;2.0;1.0;2.0;0.0;3;5.0;0.0
1970;3;3;15315.0;0;0;27;7.0;4.0;13.0;15.0;8.0;17.0;2.0;2.0;0.0;4;5.0;0.0
1974;3;3;65463.0;1;0;17;391.0;32.0;70.0;21.0;32.0;16.0;2.0;6.0;2.0;9;5.0;0.0
1965;1;3;66480.0;1;1;71;199.0;9.0;57.0;20.0;21.0;6.0;6.674673391341949;4.0;1.0;7;4.0;0.0
1954;1;2;76773.0;0;0;79;516.0;56.0;449.0;86.0;33.0;16.0;1.0;2.0;2.0;11;1.0;0.0
1983;3;4;81698.0;0;0;1;709.0;45.0;115.0;30.0;150.299786191687;45.0;1.0;8.0;2.0;5;5.0;0.0
1973;4;4;54466.0;1;1;78;12.0;0.0;4.0;0.0;0.0;0.0;1.0;1.0;0.0;2;5.0;0.0
1960;2;4;98777.0;0;0;23;1000.0;19.0;711.0;125.0;115.0;38.0;0.0;4.0;6.0;9;1.0;0.0
1984;4;4;16269.0;1;0;75;19.0;3.0;18.0;3.0;1.0;0.0;3.0;3.0;0.0;3;8.0;0.0
1971;1;5;71819.0;0;1;70;1224.0;28.0;140.0;0.0;14.0;168.0;3.0;3.0;3.0;5;6.0;0.0
1983;4;3;33569.0;1;0;10;16.0;2.0;18.0;3.0;0.0;24.0;1.0;1.0;1.0;2;8.0;0.0
1983;2;3;36262.0;0;0;24;88.0;39.0;54.0;64.0;28.0;153.0;1.0;3.0;5.0;3;6.0;0.0
1966;0;5;22634.0;0;0;47;2.0;23.0;11.0;8.0;6.0;46.0;1.0;2.0;1.0;2;8.0;0.0
1978;3;3;47025.0;0;1;98;508.0;11.0;59.0;23.0;5.0;29.0;5.0;11.0;1.0;6;9.0;0.0
1968;1;4;70566.0;0;1;4;381.0;28.0;215.0;84.0;28.0;21.0;2.0;6.0;5.0;9;3.0;0.0
1979;4;3;31605.0;1;0;15;74.0;0.0;42.0;2.0;1.0;6.0;2.0;2.0;1.0;4;7.0;0.0
1973;2;2;52034.0;1;1;67;146.0;0.0;93.0;7.0;13.0;73.0;5.0;4.0;2.0;5;7.0;0.0
1979;1;4;48526.0;1;0;32;23.0;17.0;23.0;43.0;20.0;9.0;1.0;2.0;1.0;4;3.0;0.0
1954;1;3;46734.0;0;1;40;110.0;5.0;137.0;26.0;23.0;29.0;2.0;6.0;1.0;5;7.0;0.0
1962;1;2;39552.0;1;1;54;165.0;3.0;147.0;4.0;24.0;41.0;6.674673391341949;6.0;2.0;5;8.0;0.0
1966;1;4;86358.0;1;1;78;957.0;47.0;494.0;82.0;47.0;95.0;4.0;5.0;3.0;6;8.0;0.0
1977;1;5;46931.0;2;1;94;41.0;0.0;17.0;3.0;1.0;16.0;2.0;1.0;1.0;3;3.0;0.0
1985;0;4;16581.0;0;0;51;1.0;3.0;4.0;2.0;3.0;11.0;1.0;0.0;0.0;3;4.0;0.0
1952;3;2;63998.0;0;0;42;176.0;29.0;818.0;0.0;33.0;112.0;1.0;7.0;6.0;11;4.0;0.0
1951;2;3;67381.0;0;1;67;815.0;8.0;53.0;11.0;0.0;70.0;4.0;2.0;2.0;9;7.0;0.0
1967;1;4;25930.0;1;1;87;6.0;1.0;2.0;2.0;0.0;4.0;1.0;1.0;0.0;2;7.0;0.0
1978;1;3;42693.0;1;0;29;8.0;4.0;20.0;6.0;3.0;16.0;1.0;1.0;0.0;3;5.0;0.0
1976;1;5;85606.0;0;1;89;717.0;42.0;820.2565973619579;202.59642869944088;30.0;84.0;2.0;6.0;7.0;9;3.0;0.0
1985;1;4;72903.0;0;0;74;1067.0;138.0;750.0;0.0;19.0;39.0;1.0;7.0;5.0;8;4.0;0.0
1974;3;5;49669.0;1;0;97;166.0;5.0;107.0;11.0;8.0;29.0;2.0;5.0;1.0;6;6.0;0.0
1968;4;3;36778.0;1;1;63;29.0;4.0;34.0;2.0;4.0;4.0;3.0;3.0;0.0;3;9.0;0.0
1962;4;2;85696.0;0;0;88;714.0;76.0;395.0;116.0;0.0;12.0;1.0;4.0;6.0;9;1.0;0.0
1989;2;2;10979.0;0;0;34;8.0;4.0;10.0;2.0;2.0;4.0;2.0;3.0;0.0;3;5.0;0.0
1961;1;3;49678.0;0;1;81;229.0;5.0;56.0;3.0;2.0;20.0;2.0;6.0;2.0;4;7.0;0.0
1953;2;5;56129.0;0;1;65;320.0;48.0;133.0;39.0;72.0;48.0;4.0;6.0;2.0;10;4.0;0.0
1989;1;3;37155.0;1;0;51;23.0;0.0;26.0;7.0;15.0;3.0;1.0;2.0;0.0;4;5.0;0.0
1978;3;2;21282.0;1;0;76;1.0;5.0;8.0;4.0;8.0;20.0;2.0;2.0;1.0;2;6.0;0.0
1962;4;4;33419.0;0;1;76;56.0;0.0;12.0;0.0;0.0;18.0;2.0;2.0;0.0;4;7.0;0.0
1945;1;6;63285.0;0;0;84;508.0;124.0;249.0;50.0;38.0;134.0;1.0;6.0;5.0;13;3.0;0.0
1974;2;5;21255.0;1;0;56;29.0;0.0;25.0;2.0;2.0;3.0;4.0;2.0;1.0;4;4.0;0.0
1981;1;5;42162.0;1;0;31;46.0;7.0;59.0;2.0;4.0;27.0;2.0;3.0;1.0;3;6.0;0.0
1954;4;3;57744.0;0;1;91;350.0;3.0;39.0;0.0;0.0;19.0;2.0;9.0;1.0;4;8.0;0.0
1986;1;4;26576.0;1;0;40;10.0;0.0;8.0;0.0;0.0;9.0;1.0;1.0;0.0;2;9.0;0.0
1943;4;6;57513.0;0;0;59;735.0;40.0;183.0;52.0;20.0;30.0;2.0;9.0;3.0;13;6.0;0.0
1964;1;5;68142.0;0;1;96;897.0;126.0;196.0;91.0;112.0;37.0;3.0;10.0;4.0;7;6.0;0.0
1979;1;3;7500.0;0;1;61;5.0;2.0;3.0;3.0;0.0;5.0;1.0;1.0;0.0;2;8.0;0.0
1974;1;5;83145.0;0;0;14;777.0;35.0;731.0;39.0;137.0;114.0;1.0;5.0;9.0;11;2.0;0.0
1960;2;3;54197.0;0;1;16;162.0;6.0;37.0;6.0;13.0;13.0;2.0;1.0;3.0;6;1.0;0.0
1963;4;4;23091.0;1;1;98;35.0;0.0;11.0;0.0;0.0;2.0;4.0;2.0;1.0;3;7.0;0.0
1974;1;5;56715.0;0;0;52;258.0;105.0;239.0;202.59642869944088;150.299786191687;9.0;1.0;7.0;3.0;4;4.0;0.0
1961;1;3;79410.0;0;0;19;658.0;80.0;483.0;123.0;13.0;13.0;1.0;3.0;2.0;5;1.0;0.0
1951;1;3;57304.0;0;1;61;356.0;80.0;329.0;138.0;17.0;106.0;2.0;7.0;6.0;10;5.0;0.0
1965;1;3;44375.0;0;1;73;213.0;5.0;28.0;7.0;7.0;41.0;1.0;4.0;1.0;6;5.0;0.0
1965;1;3;59594.0;0;1;74;457.0;4.0;29.0;0.0;0.0;9.0;1.0;8.0;1.0;7;7.0;0.0
1994;1;5;80685.0;0;0;55;241.0;45.0;604.0;34.0;26.0;54.0;1.0;6.0;4.0;10;2.0;0.0
1974;4;3;40344.0;0;1;48;210.0;0.0;6.0;0.0;0.0;2.0;2.0;4.0;1.0;5;7.0;0.0
1972;1;3;62710.0;0;1;53;441.0;35.0;83.0;7.0;29.0;11.0;4.0;4.0;2.0;12;4.0;0.0
1968;3;3;48985.0;0;1;13;19.0;13.0;18.0;10.0;7.0;8.0;1.0;1.0;1.0;3;3.0;0.0
1968;1;5;35322.0;1;2;34;28.0;9.0;37.0;12.0;7.0;13.0;3.0;2.0;0.0;4;8.0;0.0
1948;1;3;77142.0;0;0;54;476.0;75.0;162.0;29.0;150.299786191687;97.0;1.0;4.0;4.0;8;2.0;0.0
1969;1;4;81657.0;0;0;69;364.0;40.0;425.0;158.0;60.0;50.0;1.0;3.0;4.0;8;1.0;0.0
1996;0;3;14421.0;0;0;81;0.0;0.0;2.0;3.0;3.0;8.0;1.0;1.0;0.0;2;5.0;0.0
1974;3;3;20130.0;0;0;99;0.0;6.0;3.0;7.0;6.0;12.0;1.0;1.0;0.0;3;8.0;0.0
1990;4;3;74214.0;0;0;3;863.0;83.0;547.0;86.0;99.0;33.0;1.0;8.0;2.0;5;5.0;0.0
1957;2;3;66726.0;1;1;61;349.0;7.0;35.0;0.0;0.0;47.0;3.0;8.0;2.0;4;7.0;0.0
1979;0;5;23724.0;1;0;65;5.0;23.0;15.0;0.0;18.0;14.0;2.0;2.0;0.0;3;8.0;0.0
1960;2;3;47353.0;0;1;93;184.0;2.0;19.0;8.0;8.0;4.0;3.0;2.0;2.0;6;5.0;0.0
1952;2;3;33444.0;1;1;24;8.0;0.0;8.0;0.0;0.0;2.0;1.0;1.0;0.0;2;8.0;0.0
1981;1;3;54386.0;0;1;8;277.0;21.0;64.0;62.0;21.0;25.0;2.0;3.0;2.0;10;3.0;0.0
1981;1;2;28510.0;1;1;72;44.0;5.0;19.0;0.0;4.0;19.0;3.0;2.0;0.0;4;5.0;0.0
1991;2;4;90638.0;0;0;29;1156.0;120.0;820.2565973619579;94.0;144.0;96.0;1.0;3.0;4.0;10;1.0;0.0
1950;1;5;48070.0;0;1;33;373.0;14.0;83.0;6.0;9.0;19.0;3.0;8.0;2.0;6;7.0;0.29499006712069265
1957;1;3;43140.0;0;1;68;134.0;8.0;76.0;6.0;0.0;11.0;1.0;4.0;1.0;5;6.0;0.0
1961;4;2;54959.0;0;1;55;1148.0;0.0;60.0;0.0;0.0;24.0;3.0;9.0;5.0;4;7.0;0.0
1958;0;4;15056.0;1;1;76;6.0;12.0;3.0;21.0;6.0;40.0;5.0;2.0;2.0;3;5.0;0.0
1971;1;4;26954.0;1;0;17;4.0;1.0;11.0;0.0;0.0;1.0;1.0;1.0;0.0;2;7.0;0.0
1985;1;4;22327.0;1;0;94;5.0;4.0;8.0;2.0;0.0;5.0;1.0;1.0;0.0;3;5.0;0.0
1965;1;3;44393.0;1;1;86;24.0;2.0;20.0;2.0;2.0;10.0;2.0;1.0;0.0;4;4.0;0.0
1952;4;4;62000.0;0;1;25;899.0;0.0;101.0;0.0;0.0;20.0;1.0;6.0;6.0;13;4.0;0.0
1962;4;5;31497.0;0;1;22;108.0;1.0;28.0;13.0;1.0;4.0;2.0;3.0;1.0;4;8.0;0.0
1974;3;3;45894.0;0;2;15;27.0;2.0;7.0;0.0;2.0;13.0;1.0;1.0;0.0;3;5.0;0.0
1970;2;2;78579.0;0;0;35;816.0;66.0;549.0;202.59642869944088;66.0;99.0;1.0;5.0;6.0;4;3.0;0.0
1969;2;6;67369.0;0;1;81;1298.0;0.0;70.0;37.0;14.0;42.0;4.0;7.0;4.0;10;4.0;0.0
1960;1;2;58401.0;0;1;55;10.0;0.0;11.0;17.0;29.0;29.0;1.0;1.0;2.0;2;4.0;0.0
1952;1;4;62307.0;0;1;94;87.0;13.0;34.0;10.0;6.0;10.0;1.0;4.0;0.0;4;5.0;0.0
1969;2;3;43641.0;1;1;50;57.0;2.0;51.0;4.0;2.0;23.0;3.0;2.0;1.0;4;6.0;0.0
1968;2;2;63841.0;0;1;64;635.0;15.0;100.0;20.0;7.0;131.0;1.0;9.0;3.0;9;6.0;0.0
1965;3;3;46891.0;0;1;91;43.0;12.0;23.0;29.0;15.0;61.0;1.0;2.0;1.0;4;4.0;0.0
1969;2;3;70091.0;1;0;11;964.0;34.0;137.0;15.0;0.0;11.0;2.0;5.0;2.0;10;8.0;0.0
1972;4;3;78075.0;0;0;72;572.0;8.0;259.0;34.0;35.0;80.0;1.0;3.0;5.0;5;1.0;0.0
1961;3;6;59184.0;0;1;6;341.0;142.0;113.0;202.59642869944088;150.299786191687;66.0;3.0;6.0;6.0;12;5.0;0.0
1977;1;3;54809.0;1;1;0;63.0;6.0;57.0;13.0;13.0;22.0;4.0;2.0;1.0;5;4.0;0.0
1959;1;3;58113.0;0;1;66;221.0;104.0;169.0;102.0;78.0;84.0;3.0;9.0;2.0;8;7.0;0.29499006712069265
1958;2;3;51412.0;0;1;42;140.0;3.0;29.0;4.0;5.0;14.0;2.0;3.0;2.0;4;4.0;0.0
1979;1;2;15287.0;1;0;60;1.0;2.0;8.0;4.0;3.0;13.0;2.0;1.0;1.0;2;7.0;0.0
1957;2;5;66636.0;0;0;64;291.0;10.0;689.0;84.0;10.0;0.0;1.0;3.0;4.0;9;1.0;0.0
1956;2;3;50965.0;0;1;87;544.0;13.0;85.0;8.0;6.0;29.0;3.0;10.0;4.0;5;8.0;0.0
1965;4;3;84618.0;0;0;96;684.0;100.0;801.0;21.0;66.0;0.0;1.0;6.0;9.0;10;2.0;0.0
1990;1;3;18351.0;0;0;1;1.0;12.0;9.0;0.0;14.0;7.0;1.0;2.0;0.0;3;7.0;0.0
1957;4;5;40451.0;0;2;54;35.0;0.0;4.0;0.0;0.0;10.0;1.0;1.0;1.0;2;5.0;0.0
1965;1;5;36317.0;0;1;53;87.0;3.0;25.0;3.0;2.0;13.0;2.0;3.0;0.0;4;7.0;0.0
1957;1;5;42213.0;0;1;96;309.0;3.0;24.0;4.0;3.0;20.0;2.0;5.0;1.0;7;7.0;0.0
1955;1;5;65748.0;0;1;58;172.0;73.0;93.0;95.0;78.0;34.0;2.0;2.0;4.0;10;1.0;0.29499006712069265
1972;1;5;77044.0;0;1;12;625.0;38.0;242.0;50.0;34.0;76.0;2.0;7.0;10.910125224068649;11;4.0;0.0
1969;1;5;74918.0;0;0;78;972.0;59.0;820.2565973619579;25.0;19.0;59.0;1.0;5.0;9.0;6;3.0;0.0
1972;1;3;56721.0;1;1;64;157.0;6.0;39.0;6.0;13.0;75.0;5.0;4.0;1.0;5;6.0;0.0
1975;1;4;42160.0;1;1;26;48.0;9.0;45.0;3.0;15.0;20.0;4.0;2.0;1.0;4;6.0;0.0
1965;1;4;61559.0;0;1;8;279.0;83.0;88.0;32.0;14.0;34.0;1.0;4.0;2.0;10;3.0;0.0
1963;4;5;33629.0;1;1;49;132.0;0.0;16.0;0.0;0.0;4.0;5.0;3.0;1.0;4;9.0;0.0
1991;4;5;68682.0;0;0;56;919.0;0.0;505.0;99.0;30.0;45.0;1.0;4.0;9.0;10;2.0;0.0
1963;1;4;34377.0;0;1;55;62.0;0.0;22.0;3.0;1.0;26.0;2.0;2.0;2.0;2;7.0;0.0
1986;0;4;8940.0;1;0;25;1.0;45.0;3.0;4.0;6.0;42.0;3.0;3.0;1.0;3;8.0;0.0
1973;1;3;26228.0;1;0;50;2.0;6.0;4.0;3.0;1.0;9.0;1.0;1.0;0.0;2;8.0;0.0
1957;3;2;77297.0;0;0;84;408.0;61.0;109.0;48.0;122.0;41.0;1.0;5.0;7.0;9;4.0;0.0
1981;1;3;40211.0;1;1;30;51.0;1.0;7.0;2.0;1.0;25.0;2.0;2.0;1.0;2;8.0;0.0
1958;4;6;33438.0;1;1;81;62.0;1.0;16.0;3.0;2.0;6.0;4.0;2.0;1.0;4;5.0;0.0
1959;4;3;75032.0;0;1;74;952.0;12.0;180.0;47.0;12.0;12.0;2.0;5.0;4.0;9;3.0;0.0
1955;4;4;61284.0;0;0;76;618.0;15.0;106.0;20.0;7.0;45.0;1.0;11.0;2.0;8;6.0;0.0
1986;1;3;22518.0;1;0;36;11.0;7.0;12.0;2.0;2.0;27.0;2.0;2.0;1.0;2;5.0;0.0
1975;2;3;54730.0;0;1;64;318.0;3.0;17.0;4.0;7.0;56.0;5.0;4.0;1.0;8;4.0;0.0
1955;2;3;38452.0;1;1;62;56.0;0.0;14.0;0.0;0.0;2.0;3.0;3.0;0.0;3;7.0;0.0
1971;1;2;44421.0;1;1;53;110.0;5.0;59.0;7.0;1.0;7.0;5.0;5.0;0.0;4;8.0;0.0
1986;4;5;38197.0;1;0;86;23.0;0.0;11.0;2.0;1.0;3.0;1.0;1.0;0.0;3;5.0;0.0
1978;1;2;41986.0;0;1;15;27.0;5.0;8.0;8.0;3.0;12.0;3.0;3.0;0.0;4;4.0;0.0
1983;1;5;28427.0;1;0;67;18.0;3.0;19.0;3.0;3.0;6.0;2.0;2.0;0.0;3;8.0;0.0
1976;4;5;37395.0;1;0;47;18.0;0.0;9.0;0.0;1.0;11.0;1.0;1.0;0.0;3;6.0;0.0
1971;1;3;64722.0;1;0;47;303.0;0.0;280.0;60.0;147.0;15.0;4.0;8.0;2.0;11;6.0;0.0
1956;2;5;55249.0;0;1;81;97.0;1.0;19.0;2.0;0.0;11.0;1.0;2.0;1.0;4;3.0;0.0
1972;1;5;84906.0;0;0;98;997.0;15.0;414.0;99.0;30.0;76.0;1.0;5.0;6.0;12;2.0;0.0
1989;1;3;28691.0;1;0;56;5.0;4.0;13.0;8.0;0.0;4.0;1.0;1.0;0.0;3;8.0;0.0
1952;1;4;44213.0;1;1;48;95.0;11.0;35.0;0.0;4.0;7.0;4.0;2.0;1.0;5;6.0;0.0
1984;0;4;25707.0;1;0;18;1.0;6.0;2.0;3.0;6.0;3.0;1.0;1.0;0.0;3;7.0;0.0
1967;4;3;59062.0;2;1;74;46.0;1.0;12.0;3.0;0.0;9.0;2.0;2.0;0.0;3;4.0;0.0
1962;1;4;76624.0;0;1;68;411.0;106.0;147.0;54.0;115.0;66.0;1.0;5.0;10.0;7;1.0;0.0
1947;2;5;66000.0;0;0;36;244.0;51.0;270.0;101.0;0.0;45.0;1.0;1.0;3.0;5;1.0;0.0
1978;4;5;27683.0;1;0;90;152.0;9.0;121.0;12.0;12.0;45.0;4.0;6.0;2.0;4;8.0;0.0
1992;0;4;7500.0;1;0;63;10.0;17.0;18.0;8.0;26.0;40.0;4.0;3.0;2.0;2;9.0;0.0
1968;1;5;40521.0;1;1;82;12.0;0.0;5.0;0.0;0.0;4.0;1.0;0.0;1.0;2;5.0;0.0
1973;4;5;20427.0;1;0;63;5.0;0.0;4.0;0.0;0.0;1.0;1.0;1.0;0.0;2;8.0;0.0
1975;1;3;65106.0;0;1;55;790.0;19.0;133.0;12.0;0.0;19.0;3.0;8.0;3.0;13;6.0;0.0
1965;4;3;69969.0;0;0;64;882.0;29.0;514.0;38.0;29.0;44.0;1.0;4.0;2.0;6;3.0;0.0
1952;1;3;67433.0;0;2;51;615.0;28.0;259.0;12.0;48.0;30.0;4.0;6.0;5.0;13;4.0;0.0
1967;4;3;77766.0;0;1;97;1004.0;59.0;265.0;115.0;59.0;27.0;2.0;11.0;10.0;11;6.0;0.0
1972;1;3;74716.0;0;1;92;133.0;27.0;421.0;13.0;150.299786191687;71.0;2.0;7.0;3.0;5;4.0;0.0
1963;1;2;68118.0;0;1;51;595.0;23.0;123.0;10.0;23.0;154.0;2.0;8.0;9.0;4;6.0;0.0
1970;4;3;55158.0;1;1;72;293.0;0.0;87.0;4.0;11.0;23.0;4.0;7.0;2.0;5;7.0;0.0
1955;3;3;62972.0;0;1;39;313.0;15.0;47.0;20.0;0.0;192.0;2.0;7.0;4.0;3;6.0;0.0
1975;1;3;74190.0;0;1;49;151.0;81.0;86.0;168.0;91.0;64.0;2.0;4.0;2.0;11;2.0;0.0
1976;1;3;39356.0;1;1;21;15.0;0.0;2.0;0.0;0.0;6.0;1.0;1.0;0.0;2;6.0;0.0
1969;1;5;76653.0;0;0;91;736.0;63.0;820.2565973619579;202.59642869944088;150.299786191687;126.0;1.0;4.0;7.0;11;2.0;0.0
1973;4;2;35860.0;1;1;37;15.0;0.0;8.0;4.0;2.0;20.0;2.0;1.0;1.0;2;5.0;0.0
1983;4;2;90687.0;0;0;98;982.0;17.0;672.0;23.0;34.0;51.0;1.0;6.0;2.0;8;2.0;0.0
1982;2;5;73450.0;0;0;85;1142.0;51.0;415.0;90.0;69.0;37.0;1.0;7.0;8.0;11;3.0;0.0
1960;1;3;31454.0;1;1;40;28.0;0.0;11.0;0.0;0.0;9.0;3.0;2.0;0.0;3;8.0;0.0
1952;1;4;47139.0;1;1;2;46.0;0.0;12.0;0.0;2.0;23.0;2.0;2.0;1.0;2;7.0;0.0
1975;1;2;83829.0;0;0;78;897.0;146.6455714594779;430.0;186.0;150.299786191687;27.0;0.0;4.0;7.0;6;1.0;0.0
1970;1;5;19656.0;1;0;94;25.0;4.0;9.0;6.0;8.0;32.0;3.0;2.0;1.0;3;7.0;0.0
1948;4;3;45579.0;0;1;10;145.0;1.0;33.0;2.0;1.0;1.0;1.0;4.0;1.0;4;6.0;0.0
1958;3;4;85485.0;0;0;73;630.0;26.0;611.0;44.0;18.0;54.0;1.0;6.0;6.0;6;2.0;0.0
1944;1;3;55956.0;0;0;22;760.0;38.0;104.0;50.0;9.0;38.0;2.0;7.0;3.0;4;4.0;0.0
1963;2;4;64191.0;0;1;30;420.0;15.0;186.0;151.0;38.0;15.0;3.0;5.0;3.0;13;3.0;0.0
1972;1;4;38808.0;1;0;21;125.0;17.0;52.0;3.0;19.0;30.0;4.0;5.0;1.0;4;8.0;0.0
1968;2;2;23748.0;1;0;97;6.0;6.0;29.0;12.0;15.0;8.0;3.0;2.0;1.0;3;8.0;0.0
1971;1;3;66303.0;0;1;56;1090.0;12.0;96.0;16.0;12.0;60.0;4.0;3.0;4.0;11;8.0;0.0
1975;2;3;37368.0;1;0;4;3.0;2.0;11.0;2.0;2.0;10.0;1.0;1.0;0.0;2;6.0;0.0
1964;1;3;40800.0;1;2;77;24.0;0.0;27.0;8.0;30.0;10.0;2.0;3.0;0.0;3;7.0;0.29499006712069265
1978;1;2;71847.0;0;0;95;737.0;21.0;106.0;55.0;63.0;200.27102189365988;0.0;6.0;7.0;9;3.0;0.0
1975;1;3;46149.0;0;1;36;254.0;6.0;71.0;4.0;0.0;27.0;5.0;5.0;1.0;7;5.0;0.0
1983;1;5;78687.0;0;0;13;817.0;146.6455714594779;687.0;145.0;55.0;200.27102189365988;1.0;4.0;6.0;8;2.0;0.0
1971;3;2;49118.0;0;0;90;620.0;54.0;239.0;99.0;98.0;119.0;2.0;9.0;7.0;10;7.0;0.0
1957;4;3;37633.0;1;1;49;13.0;4.0;20.0;0.0;0.0;1.0;2.0;1.0;0.0;3;9.0;0.0
1951;2;5;39767.0;0;0;18;113.0;61.0;204.0;34.0;26.0;47.0;2.0;7.0;1.0;7;8.0;0.0
1951;0;3;26997.0;0;0;89;7.0;23.0;78.0;133.0;49.0;144.0;2.0;4.0;2.0;5;7.0;0.0
1970;1;2;33986.0;1;0;43;16.0;2.0;18.0;2.0;1.0;5.0;1.0;1.0;0.0;3;7.0;0.0
1972;4;3;57091.0;0;1;82;462.0;0.0;24.0;6.0;0.0;4.0;2.0;9.0;2.0;5;7.0;0.0
1969;3;3;46831.0;1;1;84;22.0;2.0;10.0;6.0;4.0;34.0;2.0;1.0;2.0;2;4.0;0.0
1972;2;3;83151.0;0;0;80;968.0;146.6455714594779;820.2565973619579;137.0;42.0;200.27102189365988;1.0;5.0;7.0;10;2.0;0.0
1971;1;3;52531.0;0;0;68;283.0;112.0;151.0;51.0;72.0;125.0;2.0;7.0;2.0;10;6.0;0.0
1956;1;3;15759.0;0;0;12;1.0;2.0;5.0;6.0;0.0;3.0;1.0;1.0;0.0;2;7.0;0.0
1971;1;4;22804.0;1;0;75;14.0;1.0;7.0;2.0;1.0;1.0;1.0;2.0;0.0;2;9.0;0.0
1973;3;3;43050.0;1;0;10;30.0;5.0;24.0;6.0;3.0;8.0;2.0;2.0;0.0;4;5.0;0.0
1977;4;4;42997.0;1;1;91;4.0;0.0;5.0;0.0;1.0;5.0;1.0;1.0;0.0;2;7.0;0.0
1963;4;4;48918.0;1;1;21;52.0;0.0;9.0;0.0;0.0;1.0;2.0;1.0;0.0;4;4.0;0.0
1954;2;5;60033.0;0;1;28;62.0;1.0;57.0;19.0;11.0;48.0;2.0;2.0;1.0;5;2.0;0.0
1978;4;5;34043.0;1;0;97;20.0;2.0;14.0;3.0;0.0;10.0;1.0;2.0;0.0;2;9.0;0.0
1966;1;5;57811.0;0;1;49;545.0;7.0;114.0;37.0;21.0;78.0;5.0;7.0;2.0;11;5.0;0.0
1946;1;3;78569.0;0;0;14;558.0;79.0;622.0;202.59642869944088;150.299786191687;95.0;1.0;4.0;6.0;4;1.0;0.0
1978;1;4;7500.0;1;1;5;6.0;5.0;4.0;13.0;4.0;25.0;4.0;2.0;1.0;3;6.0;0.0
1953;1;5;94384.0;0;0;62;1111.0;24.0;790.0;160.0;45.0;172.0;0.0;5.0;8.0;5;2.0;0.0
1985;3;3;23148.0;0;0;83;4.0;6.0;8.0;6.0;3.0;10.0;1.0;2.0;0.0;3;7.0;0.0
1970;1;2;44267.0;1;1;48;183.0;5.0;65.0;3.0;5.0;49.0;5.0;5.0;2.0;4;9.0;0.0
1979;1;3;71626.0;0;0;94;546.0;72.0;376.0;94.0;145.0;72.0;1.0;5.0;5.0;8;3.0;0.0
1966;1;5;60894.0;0;1;61;606.0;7.0;155.0;10.0;0.0;54.0;5.0;10.0;3.0;8;7.0;0.0
1976;1;5;50200.0;1;1;70;266.0;6.0;51.0;8.0;6.0;64.0;6.0;7.0;1.0;5;8.0;0.0
1965;4;3;81051.0;0;0;43;1142.0;29.0;249.0;38.0;29.0;14.0;1.0;5.0;5.0;12;2.0;0.0
1982;1;3;65169.0;0;0;23;1074.0;0.0;69.0;0.0;0.0;46.0;1.0;10.0;4.0;13;6.0;0.0
1972;1;5;59868.0;0;1;37;771.0;51.0;154.0;54.0;10.0;154.0;6.674673391341949;11.0;2.0;12;6.0;0.0
1960;4;3;65695.0;0;1;50;371.0;32.0;189.0;0.0;58.0;6.0;2.0;5.0;4.0;10;4.0;0.0
